MachineName Time Duracao
GUPTA-PC	1062715367	8233
SHANKAR-3-2K	1062715490	3118
CENON-2K	1062715661	7939
LPW24	1062715673	4155
NESTLE-2K	1062715771	900
LDOLAN-2K	1062716115	900
EUROPA-PC	1062716210	900
MDIMEGLI-PC	1062716989	900
AMS-PC	1062717018	900
BIGBEAR-2K	1062717132	2773
GIRIJAL-PC	1062717134	1811
ELLA2K	1062717136	6464
HJASSO	1062717422	1913
GREENACRES	1062717438	6162
MAFALDA	1062717498	3712
AMOREIRA-PC	1062717564	1812
408-PC	1062717605	5995
NOT-PC	1062717613	2232
BREDDY-PC	1062717775	5825
LAGRANGE-2K	1062717796	1858
DZHOU-PC	1062717841	1844
MBANTON-PC	1062717962	1378
MNAIR-PC	1062718194	1363
SHANKAR3-PC	1062718372	900
T-SOL	1062718454	5146
DING-2K	1062718470	5130
T-LEO	1062718492	5108
STECKLER2-PC	1062718495	5105
T-ROSS	1062718509	5091
BORG-2K	1062718785	1244
AKIRA	1062718797	1820
PHLEBOTOMIST	1062719210	1821
SINCOVIT-2K	1062719243	3682
HJASSO	1062719455	4145
SHINDYALOV-2K	1062719588	4012
MDIMEGLI-PC	1062719695	3905
JKEPLING-2K	1062719744	3856
KASHA2-PC	1062720121	3479
LAGRANGE-2K	1062720316	3284
SLYON-2K	1062720348	1414
T-KRUGER	1062720403	3197
CECEROSE	1062720444	3156
CHIMCHIM	1062720472	3128
CHRISMAN-2K	1062720477	3123
CSHEN-2K	1062720527	3073
CYLEE-2K	1062720712	2888
ALI-2K	1062720838	2762
IRENE-PC	1062721008	2592
FBADMIN-PC	1062721170	2430
AKZO	1062721262	2338
STEWART-2K	1062721371	2229
NOT-PC	1062721551	2049
AMOREIRA-PC	1062721559	2041
GENOME-2K	1062721607	1993
BIGBEAR-2K	1062721608	1992
SHERWIN-2K	1062721608	1992
WINWIZZA	1062721608	1992
LEAH-2K	1062721616	1984
POTOROO-2K	1062721620	1980
MORAN-PC	1062721848	1752
LINDA-PC	1062721857	1743
AMS-PC	1062722007	1593
BWEST-PC2	1062722030	900
GIRIJAL-PC	1062722054	1546
SHANKAR3-PC	1062722211	1389
LPW24	1062722336	1264
IGOR-PC	1062722570	1030
JCZECH-2K	1062722574	1026
LDOLAN-2K	1062722644	956
SLYON-2K	1062722700	900
YENCHEN-PC	1062722777	823
MNAIR-PC	1062722872	728
FLERI-PC	1062723116	484
TRACTOR-2K	1062723407	193
POTOROO-2K	1062723600	222
AMS-PC	1062723600	250
SHERWIN-2K	1062723600	269
LEAH-2K	1062723600	275
KATE-2K	1062723600	276
MORAN-PC	1062723600	291
SHINDYALOV-2K	1062723600	326
IRENE-PC	1062723600	327
CENON-2K	1062723600	383
TRACTOR-2K	1062723600	432
STEWART-2K	1062723600	495
YENCHEN-PC	1062723600	521
MNAIR-PC	1062723600	531
PANCAKE-PC	1062723600	629
AKZO	1062723600	638
KWON-2K	1062723600	641
CHIMCHIM	1062723600	699
RAGHU-PC	1062723600	829
NESTLE-2K	1062723600	984
GENOME-2K	1062723600	1014
SINCOVIT-2K	1062723600	1070
BWEST-PC2	1062723600	1074
LPW24	1062723600	1541
GIRIJAL-PC	1062723600	1545
LPW14	1062723600	1981
WINWIZZA	1062723600	2036
SMALESSI-2K	1062723600	2107
VOYAGER-2K	1062723600	2318
LPW12	1062723600	2356
ALI-2K	1062723600	2358
CHRISMAN-2K	1062723600	2453
GREENACRES	1062723600	2570
HAWK4-PC	1062723600	2754
SLAWEK-2K	1062723600	2923
ANNALISA-PC	1062723600	2994
SLYON-2K	1062723600	3076
MAFALDA	1062723600	3309
BORG-2K	1062723600	3479
SUDHOLT-2K	1062723600	3551
AMOREIRA-PC	1062723600	3938
FLERI-PC	1062723600	3969
ELLA2K	1062723600	4092
DING-2K	1062723600	4305
DZHOU-PC	1062723600	4499
T-WOLF	1062723600	4635
AKIRA	1062723600	4991
LAGRANGE-2K	1062723600	5035
ABAILEY-PC	1062723600	5759
408-PC	1062723600	7262
SHANKAR4-PC	1062723600	7562
IGOR-PC	1062723600	7737
SUTTON-PC	1062723600	9024
DONBOT	1062723600	13578
OUYAR	1062723600	13594
BLUESCREEN	1062723600	13637
SEKAR-2K	1062723600	15614
CRB158A-1	1062723600	16648
JKEPLING-2K	1062723600	16912
KANGA	1062723600	17560
HAWK1-PC	1062723600	19863
GRIBSKOV-PC	1062723600	20082
PROWLER-PC	1062723600	20139
MWAN-2K	1062723600	21336
EUROPA-PC	1062723600	21676
BOWERS-PC	1062723600	23014
DUSTINS-PC	1062723600	24202
LPW7	1062723600	24508
T-INDI	1062723600	24540
KG	1062723600	24549
CLARA	1062723600	24563
KAMRATHA-PC	1062723600	24575
BERMAN-PC	1062723600	24610
REALVIDEO-2K	1062723600	24615
LPW25	1062723600	24623
T-ALTAIR	1062723600	24626
T-SOL	1062723600	24648
LCARLSON-PC	1062723600	24668
ANDREWS-PC	1062723600	24682
CRB-CONF-PC	1062723600	24683
STOCKS-PC	1062723600	24695
T-LEO	1062723600	24697
WATCHIT	1062723600	25033
SIMAST-2K	1062723600	25044
PUBLIC-PC	1062723600	25050
ALTINTAS-2K	1062723600	25099
SCHUI-PC	1062723600	25102
BEHERE-2K	1062723600	25105
PRUDENCE	1062723600	25109
T-CETI	1062723600	25127
T-PISCSIS	1062723600	25130
SHANKAR3-PC	1062723600	25181
OPS-PC	1062723600	25188
377-PC	1062723600	25215
BIGBERTHA	1062723600	25215
APOLLO-2K	1062723600	25221
CCWONG-PC	1062723600	25226
CUTCHIN2-PC	1062723600	25226
AMAER-PC	1062723600	25240
MORELAND-2K	1062723600	25711
WISHBONE-2K	1062723600	26036
MARCIANO-2K	1062723600	26121
DMITRY-2K	1062723600	26450
YOHAN-PC	1062723600	28670
462-PC	1062723600	28800
ALLENP-PC	1062723600	28800
AUDITORIUM-PC	1062723600	28800
BENDER	1062723600	28800
BREDDY-PC	1062723600	28800
CHANDA-2K	1062723600	28800
CSMITH-PC	1062723600	28800
DAN	1062723600	28800
ENS-GUEST-PC	1062723600	28800
FLEXO	1062723600	28800
GUPTA-PC	1062723600	28800
HAWK3-PC	1062723600	28800
IBSPC1	1062723600	28800
JOLAN-2K	1062723600	28800
KILDA	1062723600	28800
LPW22	1062723600	28800
LPW26	1062723600	28800
MAXIMUS-PC	1062723600	28800
MINIME	1062723600	28800
NING-PC	1062723600	28800
OJHA-PC	1062723600	28800
RITKE-PC	1062723600	28800
SAUNDERS-PC	1062723600	28800
STECKLER2-PC	1062723600	28800
T-BESSEL	1062723600	28800
T-CANCER	1062723600	28800
T-CYGNUS	1062723600	28800
T-DRAGO	1062723600	28800
T-ERIDAN	1062723600	28800
T-KENT	1062723600	28800
T-KRUGER	1062723600	28800
T-ROSS	1062723600	28800
T-SIRIUS	1062723600	28800
T-VIRGO	1062723600	28800
VISPC-6	1062723600	28800
WOOLEY-PC	1062723600	28800
YOMAMA	1062723706	6666
STARSCREAM	1062724144	1327
PANCAKE-PC	1062724357	28043
IRENE-PC	1062724647	900
SHERWIN-2K	1062724647	900
CHIMCHIM	1062724648	900
LEAH-2K	1062724650	900
KATE-2K	1062724651	900
MDIMEGLI-PC	1062724652	1471
POTOROO-2K	1062724653	900
SHINDYALOV-2K	1062724702	900
JCZECH-2K	1062724920	1255
STEWART-2K	1062724929	900
AKZO	1062725137	900
PUD-2K	1062725453	1610
SHANKAR-3-2K	1062725460	3006
LINDA-PC	1062725460	5647
MNAIR-PC	1062725811	14169
LAWRENCE-2K	1062725937	15033
NESTLE-2K	1062726275	1849
LPW14	1062726465	900
SHERWIN-2K	1062726465	900
WINWIZZA	1062726465	900
CHIMCHIM	1062726466	900
JCZECH-2K	1062726469	900
NOT-PC	1062726469	1373
LEAH-2K	1062726470	900
CHRISMAN-2K	1062726472	900
SHINDYALOV-2K	1062726521	900
POTOROO-2K	1062726556	900
STEWART-2K	1062726749	900
ALI-2K	1062726842	900
CENON-2K	1062726924	1323
VOYAGER-2K	1062727110	25290
HAWK4-PC	1062727383	900
ANNALISA-PC	1062727420	900
SMALESSI-2K	1062727766	1847
DING-2K	1062728031	8431
LPW12	1062728271	900
SHERWIN-2K	1062728341	900
WINWIZZA	1062728341	900
CHIMCHIM	1062728342	900
LPW14	1062728342	900
JCZECH-2K	1062728345	900
POTOROO-2K	1062728355	900
T-WOLF	1062728395	19720
SHINDYALOV-2K	1062728397	900
GIRIJAL-PC	1062728447	17375
AKZO	1062728582	12623
STEWART-2K	1062728626	900
CSHEN-2K	1062728632	3114
LPW24	1062728649	19027
ALI-2K	1062728718	900
SLAWEK-2K	1062728753	14809
HAWK4-PC	1062728937	1248
ANNALISA-PC	1062729297	900
SLYON-2K	1062729411	900
WINWIZZA	1062729468	22932
LPW14	1062729469	900
CHIMCHIM	1062729469	9513
SHERWIN-2K	1062729469	22931
POTOROO-2K	1062729472	900
JCZECH-2K	1062729472	5221
SHINDYALOV-2K	1062729524	22876
DESHPANDE-PC	1062729593	1819
LAGRANGE-2K	1062729606	3586
IRENE-PC	1062729657	1087
YENCHEN-PC	1062729707	916
STEWART-2K	1062729751	17151
ALI-2K	1062729846	22554
FLERI-PC	1062729913	4131
ANNALISA-PC	1062730417	21983
SLYON-2K	1062730440	1099
ELLA2K	1062730731	21669
MBANTON-PC	1062730796	2756
CENON-2K	1062730828	1825
HAWK4-PC	1062730943	14167
NESTLE-2K	1062730945	3077
VNANDIGAM-PC	1062731105	901
MAFALDA	1062731256	3719
SHANKAR-3-2K	1062731289	2084
BORG-2K	1062731336	7454
AMOREIRA-PC	1062731681	15387
BIGBEAR-2K	1062731810	20590
GENOME-2K	1062731932	5668
YOMAMA	1062732105	20295
VNANDIGAM-PC	1062732304	2810
BWEST-PC2	1062732540	3728
DESHPANDE-PC	1062733077	5546
NOT-PC	1062733088	4679
FBADMIN-PC	1062733376	5630
SMALESSI-2K	1062733523	1861
ABLATECKY-PC	1062733617	1305
SHANKAR4-PC	1062733930	6106
CECEROSE	1062734251	8034
LPW12	1062734340	18060
PUD-2K	1062734369	900
CENON-2K	1062734791	2818
JCZECH-2K	1062734832	2821
CSHEN-2K	1062734875	1811
DONATE1-PC	1062734878	2817
408-PC	1062734941	17459
SUTTON-PC	1062735000	3722
MORAN-PC	1062735293	4340
VNANDIGAM-PC	1062735293	7592
TRACTOR-2K	1062735417	16983
PUD-2K	1062735633	2820
AKIRA	1062735656	903
KATE-2K	1062735853	1768
LAGRANGE-2K	1062735854	12888
HAWK-PC	1062736039	900
STARSCREAM	1062736450	4363
DING-2K	1062736597	900
KWON-2K	1062736739	3986
LINDA-PC	1062736797	1811
SUDHOLT-2K	1062737121	1921
IRENE-PC	1062737167	1032
POTOROO-2K	1062737336	900
OUYAR	1062737395	15005
SHANKAR-3-2K	1062737397	1918
ABLATECKY-PC	1062737530	1213
DING-2K	1062737623	10345
YENCHEN-PC	1062737955	2314
GENOME-2K	1062737993	2782
JAN-PC	1062737993	2783
KATE-2K	1062738003	2781
NOT-PC	1062738083	14317
CHRISMAN-2K	1062738093	900
GREENACRES	1062738260	14140
NESTLE-2K	1062738269	959
BLUESCREEN	1062738757	13643
PUD-2K	1062738801	1827
DESHPANDE-PC	1062738975	9790
PHLEBOTOMIST	1062739156	1868
SINCOVIT-2K	1062739446	900
CSHEN-2K	1062739451	1360
JAEGER-PC	1062739510	2759
LPW14	1062739565	900
DONATE1-PC	1062739986	2775
HJASSO	1062740234	8415
AKIRA	1062740407	1440
CENON-2K	1062740562	2820
SINCOVIT-2K	1062740908	1898
LPW14	1062740908	3775
GENOME-2K	1062740908	11492
JAN-PC	1062740909	1644
KATE-2K	1062740915	2504
AMS-PC	1062741432	2770
CSHEN-2K	1062741505	3871
ABAILEY-PC	1062741547	10853
FLERI-PC	1062741861	1566
IGOR-PC	1062741932	1868
PHLEBOTOMIST	1062741990	1844
AKZO	1062742159	10241
POTOROO-2K	1062742173	3802
CHIMCHIM	1062742210	6142
MBANTON-PC	1062742388	900
JCZECH-2K	1062742718	9682
LDOLAN-2K	1062743018	937
BORG-2K	1062743107	1033
DONBOT	1062743169	5534
SUTTON-PC	1062743292	1822
PUD-2K	1062743459	8941
PHLEBOTOMIST	1062743961	8439
FBADMIN-PC	1062743968	8432
GRIBSKOV-PC	1062744011	8389
PROWLER-PC	1062744036	8364
SLAWEK-2K	1062744141	8259
MORAN-PC	1062744386	2171
LPW11	1062744452	7948
SEKAR-2K	1062744501	4144
CECEROSE	1062744897	3122
LINDA-PC	1062745337	1366
MAFALDA	1062745366	900
KASHA2-PC	1062745407	6993
DONATE1-PC	1062745417	2761
LEAH-2K	1062745714	6686
MWAN-2K	1062746077	6323
IRENE-PC	1062746967	5433
HAWK1-PC	1062747022	5378
MDIMEGLI-PC	1062747104	5296
FLERI-PC	1062747142	3231
KSTOCKS2-PC	1062747369	5031
EUROPA-PC	1062747377	936
BOWERS-PC	1062747588	4812
SUTTON-PC	1062747676	4724
CHRISMAN-2K	1062747815	2412
HAWK4-PC	1062747993	4320
BORG-2K	1062748032	900
DING-2K	1062748099	1861
DZHOU-PC	1062748549	1810
POTOROO-2K	1062748777	1120
DUSTINS-PC	1062748852	3548
CSHEN-2K	1062749124	3276
ANDREWS-PC	1062749270	3130
CRB-CONF-PC	1062749270	3130
STOCKS-PC	1062749270	3130
T-ALTAIR	1062749273	3127
T-LEO	1062749273	3127
T-SOL	1062749295	3105
MORAN-PC	1062749366	3034
MBANTON-PC	1062749449	2951
SLYON-2K	1062749451	2770
377-PC	1062749771	2629
BIGBERTHA	1062749771	2629
CCWONG-PC	1062749771	2629
CUTCHIN2-PC	1062749771	2629
OPS-PC	1062749783	2617
AMAER-PC	1062749808	2592
T-WOLF	1062749811	2589
LCARLSON-PC	1062749868	2532
BERMAN-PC	1062749870	2530
KAMRATHA-PC	1062749870	2530
LPW25	1062749871	2529
REALVIDEO-2K	1062749876	2524
LAGRANGE-2K	1062749880	2520
AMOREIRA-PC	1062750010	2390
DING-2K	1062750090	900
JKEPLING-2K	1062750222	1196
DONBOT	1062750347	2053
LINDA-PC	1062750347	2053
BEHERE-2K	1062750349	2051
SEKAR-2K	1062750350	1920
ALTINTAS-2K	1062750356	2044
PUBLIC-PC	1062750356	2044
SCHUI-PC	1062750357	2043
WATCHIT	1062750364	2036
KG	1062750406	1994
CLARA	1062750408	1992
DESHPANDE-PC	1062750410	1990
SHANKAR3-PC	1062750410	1990
HJASSO	1062750413	900
SMALESSI-2K	1062750413	1987
LAWRENCE-2K	1062750415	1985
LPW7	1062750417	1983
T-CETI	1062750431	1969
T-PISCSIS	1062750433	1967
T-INDI	1062750448	1952
LPW14	1062750749	1651
MARCIANO-2K	1062750768	1632
SIMAST-2K	1062750900	1500
JAN-PC	1062750936	1464
MORELAND-2K	1062750967	1433
CHIMCHIM	1062751049	1351
KATE-2K	1062751062	1338
DING-2K	1062751127	1273
VNANDIGAM-PC	1062751168	1232
CECEROSE	1062751174	1226
WISHBONE-2K	1062751280	1120
YENCHEN-PC	1062751305	1095
BWEST-PC2	1062751349	1051
NESTLE-2K	1062751369	991
PRUDENCE	1062751445	955
APOLLO-2K	1062751476	924
LDOLAN-2K	1062751532	868
LPW24	1062751559	841
STEWART-2K	1062751693	707
IGOR-PC	1062751736	664
DMITRY-2K	1062751760	640
BORG-2K	1062751844	556
GIRIJAL-PC	1062751892	508
ABLATECKY-PC	1062751969	431
SUDHOLT-2K	1062751969	431
POTOROO-2K	1062752130	270
HAWK-PC	1062752400	2
BWEST-PC2	1062752400	108
T-LEO	1062752400	213
HJASSO	1062752400	217
RAGHU-PC	1062752400	270
SUTTON-PC	1062752400	272
LPW7	1062752400	273
SCHUI-PC	1062752400	273
PRUDENCE	1062752400	274
MINIME	1062752400	275
ALTINTAS-2K	1062752400	276
PUBLIC-PC	1062752400	276
LAGRANGE-2K	1062752400	279
AKIRA	1062752400	390
ALI-2K	1062752400	394
KWON-2K	1062752400	475
HAWK4-PC	1062752400	621
VNANDIGAM-PC	1062752400	694
RITKE-PC	1062752400	713
SIMAST-2K	1062752400	778
T-CANCER	1062752400	852
T-BESSEL	1062752400	859
MWAN-2K	1062752400	871
T-CYGNUS	1062752400	888
MBANTON-PC	1062752400	911
SEKAR-2K	1062752400	1074
OPS-PC	1062752400	1077
T-PISCSIS	1062752400	1164
YENCHEN-PC	1062752400	1334
POTOROO-2K	1062752400	1362
KATE-2K	1062752400	1464
GRIBSKOV-PC	1062752400	1583
NLEE-PC	1062752400	1802
377-PC	1062752400	1922
BORG-2K	1062752400	1975
ABLATECKY-PC	1062752400	1976
CLARA	1062752400	1976
DZHOU-PC	1062752400	1976
JAEGER-PC	1062752400	1976
SHANKAR-3-2K	1062752400	1976
BERMAN-PC	1062752400	1977
CUTCHIN2-PC	1062752400	1977
HAWK1-PC	1062752400	1977
GREENACRES	1062752400	1978
IGOR-PC	1062752400	1978
AMAER-PC	1062752400	1980
BEHERE-2K	1062752400	1980
MAXIMUS-PC	1062752400	1980
CCWONG-PC	1062752400	2034
KG	1062752400	2034
DONBOT	1062752400	2035
FLEXO	1062752400	2035
T-WOLF	1062752400	2035
SHANKAR4-PC	1062752400	2036
408-PC	1062752400	2037
JOLAN-2K	1062752400	2037
LPW12	1062752400	2037
LPW25	1062752400	2037
SLYON-2K	1062752400	2037
STOCKS-PC	1062752400	2037
YOHAN-PC	1062752400	2037
DAN	1062752400	2040
LPW26	1062752400	2040
SHANKAR6-PC	1062752400	2040
WOOLEY-PC	1062752400	2041
REALVIDEO-2K	1062752400	2042
BLUESCREEN	1062752400	2044
MMILLER-PC	1062752400	2052
APOLLO-2K	1062752400	2091
WATCHIT	1062752400	2098
VISPC-6	1062752400	2283
JKEPLING-2K	1062752400	2286
CHANDA-2K	1062752400	2334
LPW24	1062752400	2340
CRB158A-1	1062752400	2428
PURNIMA-PC	1062752400	2477
SUDHOLT-2K	1062752400	2477
DONATE1-PC	1062752400	2500
CHRISMAN-2K	1062752400	2510
HEPCAT-2K	1062752400	2588
EUROPA-PC	1062752400	2593
HAWK3-PC	1062752400	2594
MORELAND-2K	1062752400	2659
WISHBONE-2K	1062752400	2862
DECASTRO-PC	1062752400	3313
PANCAKE-PC	1062752400	3452
DMITRY-2K	1062752400	3496
SINCOVIT-2K	1062752400	4215
VESUVIUS-2K	1062752400	4746
LPW11	1062752400	5024
LEAH-2K	1062752400	5220
WINWIZZA	1062752400	5276
AMOREIRA-PC	1062752400	6044
YOMAMA	1062752400	6160
IRENE-PC	1062752400	6398
LPW14	1062752400	6727
GIRIJAL-PC	1062752400	8637
KASHA2-PC	1062752400	11111
OUYAR	1062752400	12623
MORAN-PC	1062752400	15549
SHERWIN-2K	1062752400	20081
BIGBEAR-2K	1062752400	20152
ANNALISA-PC	1062752400	21005
AGIANG-PC	1062752400	27178
ABAILEY-PC	1062752400	28800
AKZO	1062752400	28800
ALLENP-PC	1062752400	28800
CLAMPS	1062752400	28800
ELLA2K	1062752400	28800
GENOME-2K	1062752400	28800
LPW22	1062752400	28800
MOORE2-PC	1062752400	28800
PHLEBOTOMIST	1062752400	28800
PROWLER-PC	1062752400	28800
SHINDYALOV-2K	1062752400	28800
SLAWEK-2K	1062752400	28800
STEWART-2K	1062752400	28800
T-KRUGER	1062752400	28800
T-CETI	1062752534	1863
T-INDI	1062752552	1861
T-ALTAIR	1062752629	1863
T-ROSS	1062752675	1836
CSHEN-2K	1062752731	3627
NOT-PC	1062752936	3703
ALI-2K	1062752941	1349
AKIRA	1062753422	905
T-LEO	1062753446	900
RAGHU-PC	1062753448	900
SUTTON-PC	1062753449	900
LPW7	1062753449	901
HJASSO	1062753450	900
MINIME	1062753450	900
PRUDENCE	1062753450	900
PUBLIC-PC	1062753451	900
SCHUI-PC	1062753451	900
ALTINTAS-2K	1062753452	900
LAGRANGE-2K	1062753454	900
T-SIRIUS	1062753460	900
T-VIRGO	1062753460	900
T-CYGNUS	1062753462	900
T-DRAGO	1062753462	900
T-SOL	1062753467	900
T-BESSEL	1062753474	900
MBANTON-PC	1062753478	1050
QIAN-PC	1062753480	900
T-CANCER	1062753482	900
HERBIE	1062753721	10193
HAWK-PC	1062753878	14874
DESHPANDE-PC	1062753883	18569
RITKE-PC	1062753886	901
SIMAST-2K	1062753956	900
MWAN-2K	1062754194	900
SHANKAR6-PC	1062754572	2638
QIAN-PC	1062754572	7410
NLEE-PC	1062754574	26626
OPS-PC	1062754743	1855
GRIBSKOV-PC	1062754988	26212
HAWK4-PC	1062755148	26052
377-PC	1062755263	900
T-ALTAIR	1062755263	900
ABLATECKY-PC	1062755264	900
AMAER-PC	1062755264	900
BEHERE-2K	1062755264	900
BERMAN-PC	1062755264	900
CCWONG-PC	1062755264	900
CLARA	1062755264	900
DONBOT	1062755264	900
DZHOU-PC	1062755264	900
HAWK1-PC	1062755264	900
SHANKAR4-PC	1062755264	900
MBANTON-PC	1062755264	1755
FLEXO	1062755265	900
JAEGER-PC	1062755265	900
KG	1062755265	900
MAXIMUS-PC	1062755265	900
DAN	1062755266	900
T-WOLF	1062755266	900
T-LEO	1062755267	900
GREENACRES	1062755268	900
IGOR-PC	1062755268	900
SCHUI-PC	1062755268	900
WOOLEY-PC	1062755268	900
408-PC	1062755269	900
JOLAN-2K	1062755269	900
LPW12	1062755269	900
LPW25	1062755269	900
MINIME	1062755269	900
RAGHU-PC	1062755269	900
REALVIDEO-2K	1062755269	900
SLYON-2K	1062755269	900
STOCKS-PC	1062755269	900
HJASSO	1062755270	900
LPW7	1062755270	900
SUTTON-PC	1062755270	900
LPW24	1062755271	900
LPW26	1062755271	900
PRUDENCE	1062755271	900
PUBLIC-PC	1062755271	900
ALTINTAS-2K	1062755272	900
BLUESCREEN	1062755272	900
WATCHIT	1062755272	900
LAGRANGE-2K	1062755277	900
T-SIRIUS	1062755279	900
T-VIRGO	1062755280	900
T-DRAGO	1062755281	900
T-ROSS	1062755282	900
YENCHEN-PC	1062755282	4671
T-CETI	1062755283	900
T-CYGNUS	1062755283	900
T-SOL	1062755286	900
T-INDI	1062755301	900
JCZECH-2K	1062755328	4645
APOLLO-2K	1062755379	900
CENON-2K	1062755379	1401
VISPC-6	1062755571	900
JKEPLING-2K	1062755573	900
CHANDA-2K	1062755627	900
CRB158A-1	1062755660	900
AKIRA	1062755700	908
T-BESSEL	1062755723	900
SEKAR-2K	1062755748	1226
RITKE-PC	1062755761	901
SIMAST-2K	1062755777	900
EUROPA-PC	1062755820	900
HAWK3-PC	1062755881	900
MORELAND-2K	1062755886	900
BOWERS-PC	1062755941	7373
BWEST-PC2	1062756001	900
PUD-2K	1062756017	18453
MWAN-2K	1062756070	900
WISHBONE-2K	1062756149	900
CHIMCHIM	1062756466	11755
POTOROO-2K	1062756480	900
PANCAKE-PC	1062756622	900
DMITRY-2K	1062756666	900
RITKE-PC	1062756895	14548
SAUNDERS-PC	1062757104	933
BERMAN-PC	1062757139	900
377-PC	1062757140	900
AMAER-PC	1062757140	900
BEHERE-2K	1062757140	900
SHANKAR4-PC	1062757140	900
T-ALTAIR	1062757140	900
CLARA	1062757141	900
DAN	1062757141	900
KG	1062757141	900
MAXIMUS-PC	1062757141	900
ABLATECKY-PC	1062757142	900
BORG-2K	1062757142	900
CCWONG-PC	1062757142	900
DING-2K	1062757142	900
DONBOT	1062757142	900
FLEXO	1062757142	900
GREENACRES	1062757142	900
HAWK1-PC	1062757142	900
STOCKS-PC	1062757142	900
408-PC	1062757143	900
LPW25	1062757143	900
T-WOLF	1062757143	900
MNAIR-PC	1062757143	938
LPW12	1062757144	900
LPW7	1062757144	900
RAGHU-PC	1062757144	900
SCHUI-PC	1062757144	900
T-LEO	1062757144	900
MINIME	1062757145	900
WOOLEY-PC	1062757145	900
JOLAN-2K	1062757146	900
PUBLIC-PC	1062757146	900
REALVIDEO-2K	1062757146	900
SEKAR-2K	1062757146	900
SLYON-2K	1062757146	900
SUTTON-PC	1062757146	900
WATCHIT	1062757146	900
BLUESCREEN	1062757147	900
HJASSO	1062757148	900
LPW26	1062757148	900
PRUDENCE	1062757148	900
ALTINTAS-2K	1062757149	900
LPW24	1062757149	901
LAGRANGE-2K	1062757151	900
T-VIRGO	1062757156	900
T-SIRIUS	1062757156	901
T-ROSS	1062757159	900
T-SOL	1062757163	900
T-BESSEL	1062757170	900
T-INDI	1062757176	902
T-CANCER	1062757180	900
MWAN-2K	1062757188	24012
TRACTOR-2K	1062757194	900
APOLLO-2K	1062757254	900
OPS-PC	1062757386	20784
VISPC-6	1062757447	900
JKEPLING-2K	1062757450	900
CHANDA-2K	1062757498	900
CRB158A-1	1062757534	900
MAFALDA	1062757540	900
CENON-2K	1062757594	901
SIMAST-2K	1062757649	900
EUROPA-PC	1062757696	901
HAWK3-PC	1062757758	900
MORELAND-2K	1062757762	900
CUI-PC	1062757819	901
BENDER	1062757859	900
T-CYGNUS	1062757949	900
T-CETI	1062758014	900
WISHBONE-2K	1062758027	900
PURNIMA-PC	1062758165	9857
T-ALTAIR	1062758266	20011
BEHERE-2K	1062758267	22933
SHANKAR4-PC	1062758268	3787
T-WOLF	1062758268	16142
AMAER-PC	1062758268	22932
BERMAN-PC	1062758268	22932
MINIME	1062758268	22932
PUBLIC-PC	1062758268	22932
SCHUI-PC	1062758268	22932
377-PC	1062758269	13337
DAN	1062758269	22931
GREENACRES	1062758269	22931
MAXIMUS-PC	1062758269	22931
T-LEO	1062758270	16141
ABLATECKY-PC	1062758270	22930
CLARA	1062758270	22930
DONBOT	1062758270	22930
FLEXO	1062758270	22930
STOCKS-PC	1062758270	22930
LAGRANGE-2K	1062758271	10381
HAWK1-PC	1062758271	19778
408-PC	1062758271	22929
LPW12	1062758271	22929
WOOLEY-PC	1062758271	22929
MNAIR-PC	1062758272	900
SEKAR-2K	1062758272	900
RAGHU-PC	1062758272	4048
JOLAN-2K	1062758272	9510
CCWONG-PC	1062758272	22928
LPW7	1062758272	22928
REALVIDEO-2K	1062758272	22928
PRUDENCE	1062758273	8227
HJASSO	1062758273	14269
KG	1062758273	15175
LPW25	1062758273	22927
LPW26	1062758273	22927
WATCHIT	1062758273	22927
SUTTON-PC	1062758274	900
BLUESCREEN	1062758274	22926
ALTINTAS-2K	1062758275	22925
ALI-2K	1062758281	901
T-BESSEL	1062758295	14269
T-CANCER	1062758305	13342
DING-2K	1062758308	3882
TRACTOR-2K	1062758327	6375
T-INDI	1062758363	17911
APOLLO-2K	1062758382	22818
LDOLAN-2K	1062758384	900
T-ROSS	1062758424	17922
T-SIRIUS	1062758424	17980
T-DRAGO	1062758476	15085
ODORICO-PC	1062758483	3383
PANCAKE-PC	1062758496	900
DMITRY-2K	1062758541	900
VISPC-6	1062758574	22626
JKEPLING-2K	1062758577	22623
CHANDA-2K	1062758625	22575
CRB158A-1	1062758661	11416
MAFALDA	1062758663	6619
YOHAN-PC	1062758694	4696
CENON-2K	1062758715	4881
SUDHOLT-2K	1062758722	903
SIMAST-2K	1062758777	22423
EUROPA-PC	1062758823	8518
HAWK3-PC	1062758886	22314
MORELAND-2K	1062758891	22309
FBADMIN-PC	1062758945	6507
WISHBONE-2K	1062759153	22047
BENDER	1062759255	21945
T-VIRGO	1062759270	17048
T-CYGNUS	1062759272	13227
T-CETI	1062759272	13283
T-SOL	1062759277	18980
CSHEN-2K	1062759463	900
LPW24	1062759486	10621
PANCAKE-PC	1062759620	21580
DMITRY-2K	1062759663	21537
SHANKAR6-PC	1062759840	2309
SUTTON-PC	1062759974	6574
CECEROSE	1062760012	900
KATE-2K	1062760071	3727
SINCOVIT-2K	1062760122	8912
WINWIZZA	1062760494	8387
LINDA-PC	1062760606	5793
BWEST-PC2	1062760615	1134
BREDDY-PC	1062760680	9516
ANDREWS-PC	1062760704	11823
JAN-PC	1062761083	4573
